Map,MapIndex,NameSingle,NamePlural,a0,Count,Adds,a1,PAR,MAR,XP,Gold,b0,b1,b2,Str,Def,Dex,HP,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,sp0,sl0,sp1,sl1,sp2,sl2,sp3,sl3,sp4,sl4,sp5,sl5,sp6,sl6,sp7,sl7,sp8,sl8,sp9,sl9
11,34,Banshee,Banshees,0,3,1,15,0,50,190,250,6,5,1,45,18,325,800,18,4,7,6,2,6,2,0,7,4,252,2,2,4,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
11,35,Banshee,Banshees,1,2,2,15,0,50,190,250,6,5,1,45,18,325,800,18,4,7,6,2,6,2,0,7,4,252,2,2,4,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
11,36,King Cleowyn's Ghost,King Cleowyn's Ghost,0,1,0,0,80,50,2000,1500,8,6,1,60,20,500,1500,25,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,10,3,10,1,8,1,6,21,9,4,7,4,6,20,7,10,10,9,8
11,37,King Cleowyn's Ghost,King Cleowyn's Ghost,0,1,0,0,80,50,2000,1500,8,6,1,60,20,500,1500,25,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,10,3,10,1,8,1,6,21,9,4,7,4,6,20,7,10,10,9,8
11,38,King Cleowyn's Ghost,King Cleowyn's Ghost,0,1,0,0,80,50,2000,1500,8,6,1,60,20,500,1500,25,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,10,3,10,1,8,1,6,21,9,4,7,4,6,20,7,10,10,9,8
11,39,King Cleowyn's Ghost,King Cleowyn's Ghost,0,1,0,0,80,50,2000,1500,8,6,1,60,20,500,1500,25,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,10,3,10,1,8,1,6,21,9,4,7,4,6,20,7,10,10,9,8
12,0,Bugbear,Bugbears,0,2,2,18,0,10,150,275,10,5,1,20,12,32,250,8,3,2,6,42,0,6,0,2,2,2,0,2,1,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
12,1,Bugbear,Bugbears,1,2,1,18,0,10,150,275,10,5,1,20,12,32,250,8,3,2,6,42,0,6,0,2,2,2,0,2,1,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
12,2,Bugbear,Bugbears,2,1,2,18,0,10,175,300,10,5,1,20,12,32,250,8,3,2,6,42,0,6,0,2,2,2,0,2,1,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
12,3,Bugbear,Bugbears,0,1,1,15,0,10,175,300,10,5,1,22,12,40,300,10,3,2,6,42,0,7,0,2,2,2,0,2,1,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
12,4,Bugbear,Bugbears,1,2,0,15,0,10,180,325,10,5,1,22,12,40,300,10,3,2,6,42,0,7,0,2,2,2,0,2,1,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
12,5,Bugbear,Bugbears,0,1,1,12,0,10,180,350,10,5,1,24,14,60,350,12,3,2,5,42,0,8,0,2,2,3,0,2,2,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
12,6,Cockatrice,Cockatrices,1,2,1,50,25,10,180,125,1,5,1,30,13,250,200,16,6,2,3,6,0,2,4,6,1,1,0,6,2,0,0,15,4,8,8,12,4,6,6,1,4,1,2,10,5,20,4,4,4,9,4
12,7,Cockatrice,Cockatrices,0,1,1,40,25,10,180,150,1,5,1,32,14,285,250,20,7,2,3,6,0,4,4,6,1,2,0,6,2,0,0,15,5,8,9,12,5,6,7,1,5,1,3,10,6,20,5,4,5,9,4
12,8,Cockatrice,Cockatrices,1,1,1,40,25,10,180,175,1,5,1,32,14,285,250,20,7,2,3,6,0,4,4,6,1,2,0,6,2,0,0,15,5,8,9,12,5,6,7,1,5,1,3,10,6,20,5,4,5,9,4
12,9,Cockatrice,Cockatrices,2,1,0,35,25,10,190,175,1,5,1,32,14,285,250,20,7,2,3,6,0,4,4,6,1,2,0,6,2,0,0,15,5,8,9,12,5,6,7,1,5,1,3,10,6,20,5,4,5,9,4
12,10,Cockatrice,Cockatrices,0,1,0,30,25,10,200,190,1,5,1,34,15,320,300,25,8,2,3,6,1,6,4,6,2,3,0,6,3,0,0,15,6,8,10,12,6,6,8,1,6,1,4,10,7,20,6,4,6,9,5
12,11,Cockatrice,Cockatrices,0,1,0,30,25,10,210,225,1,5,1,34,15,320,300,25,8,2,3,6,1,6,4,6,2,3,0,6,3,0,0,15,6,8,10,12,6,6,8,1,6,1,4,10,7,20,6,4,6,9,5
12,12,Dire Wolf,Dire Wolves,0,2,2,30,0,0,125,90,3,4,1,22,12,50,50,12,2,2,4,1,3,2,0,2,4,1,0,2,2,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
12,13,Dire Wolf,Dire Wolves,1,1,2,30,0,0,125,90,3,4,1,22,12,50,50,12,2,2,4,1,3,2,0,2,4,1,0,2,2,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
12,14,Dire Wolf,Dire Wolves,0,2,1,16,0,0,125,100,3,4,1,26,15,65,75,15,3,2,4,1,3,3,0,2,4,1,0,2,2,1,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
12,15,Dire Wolf,Dire Wolves,1,1,1,25,0,0,125,100,3,4,1,26,15,65,75,15,3,2,4,1,3,3,0,2,4,1,0,2,2,1,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
12,16,Dire Wolf,Dire Wolves,2,1,0,20,0,0,125,125,3,4,1,26,15,65,75,15,3,2,4,1,3,3,0,2,4,1,0,2,2,1,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
12,17,Dire Wolf,Dire Wolves,0,1,0,15,0,0,125,125,3,5,1,33,18,85,100,18,4,2,4,1,4,4,0,2,6,2,0,2,3,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
12,18,Sabertooth Lion,Sabertooth Lions,0,2,1,40,0,0,125,135,3,5,2,50,18,200,90,40,6,0,4,1,2,8,0,2,4,3,0,2,0,8,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
12,19,Sabertooth Lion,Sabertooth Lions,0,1,2,40,0,0,125,135,3,5,2,50,18,200,90,40,6,0,4,1,2,8,0,2,4,3,0,2,0,8,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
12,20,Sabertooth Lion,Sabertooth Lions,1,1,1,35,0,0,150,150,3,5,2,50,18,200,90,40,6,0,4,1,2,8,0,2,4,3,0,2,0,8,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
12,21,Sabertooth Lion,Sabertooth Lions,1,2,1,35,0,0,150,150,3,5,2,50,18,200,90,40,6,0,4,1,2,8,0,2,4,3,0,2,0,8,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
12,22,Sabertooth Lion,Sabertooth Lions,0,1,0,30,0,0,150,150,3,5,2,60,20,240,120,50,6,0,4,1,2,10,0,2,5,5,0,2,0,10,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
12,23,Sabertooth Lion,Sabertooth Lions,0,1,1,30,0,0,150,160,3,5,2,60,20,240,120,50,6,0,4,1,2,10,0,2,5,5,0,2,0,10,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
12,24,Black Widow,Black Widows,1,2,2,24,0,0,160,165,5,5,1,36,15,60,110,3,3,2,4,3,2,2,0,3,255,0,1,3,5,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
12,25,Black Widow,Black Widows,0,1,2,18,0,0,160,165,5,5,1,42,16,80,130,3,4,2,4,3,2,2,0,3,255,0,1,3,5,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
12,26,Lamprey,Lampreys,0,2,2,20,0,0,150,180,5,5,1,35,15,42,200,20,3,2,7,1,0,10,0,1,1,6,2,1,2,5,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
12,27,Lamprey,Lampreys,1,1,2,15,0,0,150,180,5,5,1,35,15,42,200,20,3,2,7,1,0,10,0,1,1,6,2,1,2,5,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
12,28,Imp,Imps,1,3,1,30,25,25,140,55,1,3,1,24,10,19,40,4,4,4,4,2,1,2,0,2,1,1,0,2,1,3,0,8,3,8,3,8,1,6,2,6,2,6,2,6,2,7,2,7,2,7,2
12,29,Imp,Imps,0,2,1,25,25,25,150,70,1,3,1,28,11,24,50,6,4,4,4,2,2,3,0,2,2,2,0,2,2,3,0,8,4,8,4,8,2,6,4,6,4,6,4,6,4,7,3,7,3,7,3
12,30,Incubus,Incubi,1,2,1,20,25,25,210,160,1,4,1,36,13,44,150,12,7,2,3,40,4,3,0,40,2,3,0,40,0,6,0,8,6,8,6,6,5,6,5,6,5,1,3,1,3,1,3,11,4,11,4
12,31,Incubus,Incubi,1,1,1,15,25,25,230,185,1,4,2,40,14,64,180,14,9,2,3,40,4,3,0,40,2,6,0,40,1,8,0,8,8,8,8,6,6,6,6,1,4,1,4,11,5,11,5,3,5,10,3
12,32,Silver Ogre,Silver Ogres,1,1,2,60,0,20,110,135,11,4,1,32,16,65,130,7,3,4,7,38,1,1,0,102,4,0,0,115,2,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
12,33,Silver Ogre,Silver Ogres,0,1,2,50,0,20,115,135,11,5,1,36,17,80,180,9,3,5,7,38,1,3,2,40,4,0,0,115,2,3,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
12,34,Silver Ogre,Silver Ogres,1,1,1,40,0,20,115,135,11,5,1,36,17,80,180,9,3,5,7,38,1,3,2,40,4,0,0,115,2,3,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
12,35,Silver Ogre,Silver Ogres,0,1,0,30,0,20,120,135,11,6,1,40,18,100,230,11,3,6,6,38,1,5,2,41,5,0,0,115,2,4,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
12,36,Giant,Giants,1,2,1,40,0,15,200,150,12,3,1,40,18,100,400,2,5,0,9,41,255,18,0,41,1,8,0,41,4,4,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
12,37,Giant,Giants,1,1,2,40,0,15,225,165,12,3,1,45,19,150,500,4,6,0,8,41,0,20,0,41,1,10,0,41,4,6,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
12,38,Lizardite,Lizardites,1,2,2,40,0,15,140,100,11,4,1,40,15,50,200,4,3,2,8,66,255,11,2,102,1,7,0,66,4,5,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
12,39,Lizardite,Lizardites,0,2,1,40,0,15,150,120,11,5,1,50,16,60,225,6,4,2,8,66,255,13,0,102,2,8,0,66,4,6,2,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
13,0,Skeletal Ranger,Skeletal Rangers,0,2,3,35,0,25,185,125,7,4,1,45,17,60,400,7,5,3,7,42,0,8,0,42,3,4,0,42,3,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
13,1,Skeletal Ranger,Skeletal Rangers,0,3,2,35,0,25,185,125,7,4,1,45,17,60,400,7,5,3,7,42,0,8,0,42,3,4,0,42,3,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
13,2,Skeletal Ranger,Skeletal Rangers,0,4,1,35,0,25,185,125,7,4,1,45,17,60,400,7,5,3,7,42,0,8,0,42,3,4,0,42,3,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
13,3,Skeletal Ranger,Skeletal Rangers,0,2,2,35,0,25,185,125,7,4,1,45,17,60,400,7,5,3,7,42,0,8,0,42,3,4,0,42,3,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
13,4,Skeletal Ranger,Skeletal Rangers,1,3,2,45,0,25,195,125,7,4,1,45,17,60,400,7,5,3,7,42,0,8,0,42,3,4,0,42,3,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
13,5,Skeletal Ranger,Skeletal Rangers,1,2,3,45,0,25,195,125,7,4,1,45,17,60,400,7,5,3,7,42,0,8,0,42,3,4,0,42,3,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
13,6,Zombie,Zombies,1,3,2,30,0,10,150,115,7,3,1,22,15,25,250,0,2,2,6,1,0,0,0,1,0,1,0,1,0,2,2,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
13,7,Zombie,Zombies,2,2,2,30,0,10,160,115,7,3,1,22,15,25,250,0,2,2,6,1,0,0,0,1,0,1,0,1,0,2,2,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
13,8,Zombie,Zombies,1,1,2,20,0,10,185,115,7,3,1,26,16,31,300,0,2,2,6,1,1,0,0,1,0,2,0,1,0,4,2,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
13,9,Zombie,Zombies,1,2,1,20,0,10,185,115,7,3,1,26,16,31,300,0,2,2,6,1,1,0,0,1,0,2,0,1,0,4,2,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
13,10,Zombie,Zombies,2,1,1,20,0,10,180,125,7,3,1,26,16,31,300,0,2,2,6,1,1,0,0,1,0,2,0,1,0,4,2,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
13,11,Zombie,Zombies,2,2,0,20,0,10,180,125,7,3,1,26,16,31,300,0,2,2,6,1,1,0,0,1,0,2,0,1,0,4,2,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
13,12,Banshee,Banshees,0,3,2,20,0,30,190,225,6,5,1,40,17,275,600,15,3,7,6,2,6,0,0,7,2,250,2,2,2,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
13,13,Banshee,Banshees,0,2,3,20,0,30,190,225,6,5,1,40,17,275,600,15,3,7,6,2,6,0,0,7,2,250,2,2,2,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
13,14,Banshee,Banshees,1,2,2,15,0,30,190,250,6,5,1,40,17,275,600,15,3,7,6,2,6,0,0,7,2,250,2,2,2,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
13,15,Banshee,Banshees,1,1,2,15,0,30,190,250,6,5,1,40,17,275,600,15,3,7,6,2,6,0,0,7,2,250,2,2,2,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
13,16,Banshee,Banshees,0,2,1,10,0,30,210,280,6,5,1,45,18,325,800,18,4,7,6,2,6,2,0,7,4,252,2,2,4,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
13,17,Banshee,Banshees,1,1,1,10,0,30,210,280,6,5,1,45,18,325,800,18,4,7,6,2,6,2,0,7,4,252,2,2,4,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
13,18,Cobra,Cobras,0,4,2,15,0,0,140,100,4,5,1,19,12,20,45,4,2,3,7,3,2,1,0,15,255,254,1,3,0,5,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
13,19,Cobra,Cobras,1,3,3,15,0,0,140,100,4,5,1,19,12,20,45,4,2,3,7,3,2,1,0,15,255,254,1,3,0,5,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
13,20,Cobra,Cobras,1,3,3,15,0,0,140,100,4,5,1,19,12,20,45,4,2,3,7,3,2,1,0,15,255,254,1,3,0,5,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
13,21,Cobra,Cobras,0,3,2,12,0,0,140,100,4,5,1,24,14,30,60,4,2,3,7,3,3,3,0,15,255,254,1,3,0,7,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
13,22,Cobra,Cobras,0,2,3,12,0,0,140,100,4,5,1,24,14,30,60,4,2,3,7,3,3,3,0,15,255,254,1,3,0,7,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
13,23,Cobra,Cobras,0,2,2,12,0,0,140,100,4,5,1,24,14,30,60,4,2,3,7,3,3,3,0,15,255,254,1,3,0,7,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
13,24,Leech,Leeches,0,3,3,10,0,0,155,115,5,4,1,28,14,27,150,4,2,3,7,1,0,6,0,1,1,4,0,1,2,3,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
13,25,Leech,Leeches,0,3,2,10,0,0,155,115,5,4,1,28,14,27,150,4,2,3,7,1,0,6,0,1,1,4,0,1,2,3,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
13,26,Black Widow,Black Widows,1,3,2,24,0,0,155,170,5,5,1,36,15,60,110,3,3,2,4,3,2,2,0,3,255,0,1,3,5,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
13,27,Black Widow,Black Widows,0,2,2,18,0,0,155,170,5,5,1,42,16,80,130,3,4,2,4,3,2,2,0,3,255,0,1,3,5,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
13,28,Hobgoblin,Hobgoblins,1,2,2,60,25,22,170,120,1,5,1,25,14,40,200,5,4,0,5,58,2,4,0,41,4,0,0,115,0,3,0,8,2,8,2,8,2,8,2,8,3,6,2,6,2,6,2,7,4,20,2
13,29,Hobgoblin,Hobgoblins,1,2,1,55,25,22,170,130,1,5,1,30,16,80,300,10,5,0,4,58,2,8,0,41,6,2,0,115,0,4,0,8,4,8,4,8,4,8,4,8,5,6,3,6,3,6,3,7,5,20,3
13,30,Silver Ogre,Silver Ogres,0,3,3,50,0,22,170,150,11,4,1,32,16,65,130,7,3,4,7,38,1,1,0,102,4,0,0,115,2,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
13,31,Silver Ogre,Silver Ogres,2,3,2,40,0,22,170,165,11,4,1,32,16,65,130,7,3,4,7,38,1,1,0,102,4,0,0,115,2,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
13,32,Hell Wolf,Hell Wolves,0,2,3,45,25,25,150,240,3,6,2,40,20,200,175,30,10,0,2,1,5,3,0,2,6,2,0,21,254,20,2,0,4,8,12,3,6,6,6,2,4,10,6,1,4,1,6,20,5,4,5
13,33,Hell Wolf,Hell Wolves,1,3,2,45,25,25,160,260,3,6,2,40,20,200,175,30,10,0,2,1,5,3,0,2,6,2,0,21,254,20,2,0,4,8,12,3,6,6,6,2,4,10,6,1,4,1,6,20,5,4,5
13,34,Nightmare,Nightmares,1,3,2,20,0,25,220,425,10,6,1,28,14,100,500,18,6,2,4,83,0,8,0,2,2,3,0,1,2,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
13,35,Nightmare,Nightmares,1,2,2,15,0,25,230,450,10,6,1,32,15,120,600,21,6,0,4,83,0,8,0,2,2,3,0,1,2,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
13,36,Incubus,Incubi,1,3,2,25,35,50,190,185,1,4,2,40,14,64,180,14,9,2,3,40,4,3,0,40,2,6,0,40,1,8,0,8,8,8,8,6,6,6,6,1,4,1,4,11,5,11,5,3,5,10,3
13,37,Incubus,Incubi,0,2,2,25,35,50,200,210,1,4,2,44,18,94,240,16,9,2,3,40,6,5,0,40,2,8,0,40,1,12,0,8,9,6,8,1,5,11,6,10,4,20,4,8,7,6,6,1,4,11,6
13,38,Phantasm,Phantasms,0,1,1,75,25,50,220,375,1,5,1,24,15,250,600,45,10,0,2,67,255,6,0,67,0,3,0,67,1,1,0,8,12,6,7,4,4,3,6,9,6,10,7,0,4,4,4,3,4,7,6
13,39,Phantasm,Phantasms,1,2,1,75,25,50,250,400,1,5,1,24,15,250,600,45,10,0,2,67,255,6,0,67,0,3,0,67,1,1,0,8,12,6,7,4,4,3,6,9,6,10,7,0,4,4,4,3,4,7,6
14,0,Cro-Lizard,Cro-Lizards,0,3,2,12,20,20,210,100,11,3,1,25,11,25,80,2,2,3,9,10,0,2,0,10,0,1,0,10,2,0,0,8,2,8,2,8,2,8,2,8,2,8,2,11,3,11,3,11,3,11,3
14,1,Cro-Lizard,Cro-Lizards,0,2,3,12,20,20,210,100,11,3,1,25,11,25,80,2,2,3,9,10,0,2,0,10,0,1,0,10,2,0,0,8,2,8,2,8,2,8,2,8,2,8,2,11,3,11,3,11,3,11,3
14,2,Cro-Lizard,Cro-Lizards,1,2,2,12,20,20,210,120,11,3,1,25,11,25,80,2,2,3,9,10,0,2,0,10,0,1,0,10,2,0,0,8,2,8,2,8,2,8,2,8,2,8,2,11,3,11,3,11,3,11,3
14,3,Cro-Lizard,Cro-Lizards,1,3,1,12,20,20,210,120,11,3,1,25,11,25,80,2,2,3,9,10,0,2,0,10,0,1,0,10,2,0,0,8,2,8,2,8,2,8,2,8,2,8,2,11,3,11,3,11,3,11,3
14,4,Cro-Lizard,Cro-Lizards,0,1,2,12,20,20,210,140,11,3,1,30,12,30,90,2,2,3,9,10,0,3,0,10,1,0,0,10,3,1,0,8,4,8,4,8,4,8,4,8,4,8,4,11,4,11,4,11,4,11,4
14,5,Cro-Lizard,Cro-Lizards,0,2,1,12,20,20,210,140,11,3,1,30,12,30,90,2,2,3,9,10,0,3,0,10,1,0,0,10,3,1,0,8,4,8,4,8,4,8,4,8,4,8,4,11,4,11,4,11,4,11,4
14,6,Bronze Ogre,Bronze Ogres,2,2,3,20,0,20,175,100,11,3,1,24,10,30,60,2,2,5,9,40,1,0,0,115,2,0,0,101,1,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
14,7,Bronze Ogre,Bronze Ogres,1,3,2,16,0,20,175,115,11,3,1,26,12,40,80,4,2,6,8,40,1,0,0,57,3,0,0,101,1,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
14,8,Bronze Ogre,Bronze Ogres,0,2,2,12,0,20,175,135,11,3,1,28,13,50,100,6,2,7,8,40,1,0,0,102,3,0,0,101,1,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
14,9,Bronze Ogre,Bronze Ogres,2,1,3,20,0,20,175,100,11,3,1,24,10,30,60,2,2,5,9,40,1,0,0,115,2,0,0,101,1,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
14,10,Bronze Ogre,Bronze Ogres,1,2,3,16,0,20,175,115,11,3,1,26,12,40,80,4,2,6,8,40,1,0,0,57,3,0,0,101,1,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
14,11,Bronze Ogre,Bronze Ogres,0,1,2,12,0,20,175,135,11,3,1,28,13,50,100,6,2,7,8,40,1,0,0,102,3,0,0,101,1,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
14,12,Ornery Human Thief,Ornery Human Thieves,3,3,2,50,18,20,205,80,2,4,1,24,10,26,90,2,5,6,10,39,3,2,0,115,1,3,0,101,0,5,0,12,5,12,5,12,5,11,3,15,4,15,4,8,3,8,3,6,4,3,1
14,13,Vicious Elf Barbarian,Vicious Elf Barbarians,1,3,2,30,5,20,250,120,2,4,1,25,14,50,150,1,4,4,8,66,2,4,0,40,3,2,0,8,2,4,0,8,2,8,2,8,2,8,2,8,2,8,2,20,1,20,1,20,1,20,1
14,14,Hardy Elf Cleric,Hardy Elf Clerics,2,2,3,40,35,20,235,90,1,3,1,23,12,40,70,2,7,5,8,40,3,1,0,102,3,1,0,101,1,3,0,21,3,21,3,19,2,20,2,20,2,9,2,9,2,8,5,7,10,6,4
14,15,Cranky Gremlin Wizard,Cranky Gremlin Wizards,2,2,3,50,40,20,250,100,1,4,1,24,11,29,192,5,5,6,5,40,1,4,0,57,2,2,0,115,3,0,0,21,3,8,4,11,10,20,1,3,2,1,4,1,4,6,5,4,2,10,1
14,16,Sly Halfling Ranger,Sly Halfling Rangers,0,3,2,30,20,20,230,80,2,5,1,30,12,40,110,2,6,8,9,102,3,2,0,66,1,5,0,57,3,1,0,12,3,12,3,12,3,12,4,12,4,12,4,8,3,6,3,11,3,7,8
14,17,White Dwarf Knight,White Dwarf Knights,2,2,3,35,15,20,240,95,2,4,1,24,11,40,230,2,2,5,7,40,3,3,0,102,2,2,0,8,4,1,0,7,3,7,3,7,3,7,3,11,2,11,2,11,2,21,1,21,1,21,1
14,18,Ornery Human Thief,Ornery Human Thieves,3,3,3,50,20,20,205,80,2,4,1,24,10,26,90,2,5,6,10,39,3,2,0,115,1,3,0,101,0,5,0,12,5,12,5,12,5,11,3,15,4,15,4,8,3,8,3,6,4,3,1
14,19,Vicious Elf Barbarian,Vicious Elf Barbarians,1,2,3,30,5,20,250,120,2,4,1,25,14,50,150,1,4,4,8,66,2,4,0,40,3,2,0,8,2,4,0,8,2,8,2,8,2,8,2,8,2,8,2,20,1,20,1,20,1,20,1
14,20,Hardy Elf Cleric,Hardy Elf Clerics,2,3,2,40,40,20,235,90,1,3,1,23,12,40,70,2,7,5,8,40,3,1,0,102,3,1,0,101,1,3,0,21,3,21,3,19,2,20,2,20,2,9,2,9,2,8,5,7,10,6,4
14,21,Cranky Gremlin Wizard,Cranky Gremlin Wizards,2,2,1,50,50,20,250,100,1,4,1,24,11,29,192,5,5,6,5,40,1,4,0,57,2,2,0,115,3,0,0,21,3,8,4,11,10,20,1,3,2,1,4,1,4,6,5,4,2,10,1
14,22,Sly Halfling Ranger,Sly Halfling Rangers,0,2,3,30,20,20,230,80,2,5,1,30,12,40,110,2,6,8,9,102,3,2,0,66,1,5,0,57,3,1,0,12,3,12,3,12,3,12,4,12,4,12,4,8,3,6,3,11,3,7,8
14,23,White Dwarf Knight,White Dwarf Knights,2,2,2,35,10,20,240,95,2,4,1,24,11,40,230,2,2,5,7,40,3,3,0,102,2,2,0,8,4,1,0,7,3,7,3,7,3,7,3,11,2,11,2,11,2,21,1,21,1,21,1
14,24,Silver Ogre,Silver Ogres,0,3,2,30,0,15,130,80,11,6,1,40,18,100,230,11,3,6,6,38,1,5,2,41,5,0,0,115,2,4,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
14,25,Large-Un,Large-Uns,0,2,2,40,0,15,260,75,12,2,1,33,17,75,160,2,4,3,9,92,0,16,0,92,1,10,0,92,3,8,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
14,26,Pincer Cobra,Pincer Cobras,1,2,3,35,0,0,175,190,4,6,1,30,16,60,180,6,2,3,5,3,3,3,0,15,255,255,2,17,0,8,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
